21/7'CL, AU-TO ID-IO-TYP-IC DE-TER-MI-NANT  ID R  ON MAB 28 12
RF-DI2'CL, RHEUMA-TOID FAC-TOR
E49, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA
F5-830'CL, ID-IO-TYP-IC AN-TI-BODY AGAINST HLA DR1 4 W14 W8 9 MAB AC1.59 COU-PLED WITH KEY-HOLE LIMPET HEMO-CYANIN
VS1'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
S/SB5-41'CL, H4
MN14C11.6, P1.7 PO-RA PRO-TEIN LOOP OF NEIS-SE-RIA MENIN-GI-TIDIS
2BBLC803.1'CL, BAC-TE-RI-AL LEV-AN
126TP14K'CL, THY-ROID PER-OX-I-DASE  TPO
CLONE 1G7'CL, HU-MAN RED BLOOD CELL
G71'CL, MELANOMA
163.6, P53
B6.2'CL, HU-MAN CAR-CI-NO-MA CELL HY-BRIDO-MA WHICH RE-ACTS WITH HU-MAN BREAST  LUNG AND COLON CAR-CI-NO-MA
MRA5K'CL, HI-S-T-ONE
RF-IP24'CL, RHEUMA-TOID FAC-TOR
L22'CL, AU-TOAN-TI-BODY
T5-58'CL, T3 EPI-TOPE  GLY 225  OF IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ
cAbCA04, CAR-BON-IC AN-HY-DRASE
TR1.3'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
Y13-238 scFv'CL, P21 RAS
TB-2-H71'CL, RHEUMA-TOID FAC-TOR
H163-130H9'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
26-1'CL, ESE  EX-TRA SHEEP E ANTI-GEN
163.1, P53
B5'CL, HU-MAN IN-TER-FER-ON GAM-MA RE-CEP-TOR
TR1.8'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
RSP1'CL, SM ANTI-GEN
PE19'CL, HU-MAN PROENKEPHALIN  A NEU-ROPEP-TIDE PRE-CUR-SOR  PEP-TIDE 155DL-LKEL-L161
53R-1'CL, 3M 1
lambda1'CL, HU-MAN THY-ROGLOB-U-LIN
MRA10K'CL, HI-S-T-ONE
Hb-2, FOETAL HAEMOGLOBIN  HBF
Bip 1'CL, BET V 1  MA-JOR BIRCH POLLEN AL-LER-GEN
MAb 4C1'CL, MAB 1 1
5.M13'CL, AU-TOAN-TI-BODY TO THE ACETYL-CHOLINE RE-CEP-TOR.
5C9'CL, MOUSE CY-TOCHROME C AROUND RESIDUE 62
417.32.F24.7'CL, MONORE-AC-TIVE
ABO.B1'CL, B
COU-1'CL, MOD-I-FIED CY-TOK-ER-ATIN
Sulf-2'CL, P AZOPHENYL-SUL-FONATE KEY-HOLE LYM-PET HEMO-CYANIN
B1-4'CL, HEN BOV-INE SERUM AL-BU-MIN
Bet 2/212'CL, MOUSE IGM  KA = 5 X 10^7 M^ 1
LN2 423'CL, MOUSE TYPE II COL-LA-GEN
Reg-A'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
RF-3 PAN'CL, IGG PAN RHEUMA-TOID FAC-TOR
F1_1259'CL, FRAC-TION 1
Z45VH1'CL, CD20
RF-KL5'CL, HU-MAN RAB-BIT IGG RHEUMA-TOID FAC-TOR
RF9-3'CL, IG-G2A
B13'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
5F8.B7'CL, HORSE 60 CY-TOCHROME C
2-115-58'CL, ID-IO-TYP-IC AN-TI-BODY SPE-CIF-IC FOR MUR-INE MON-O-CLON-AL ACHR AN-TI-BODY 63
A8C8'CL, TETANUS TOX-OID
E07, LYSOZYME HY-BRIDO-MA
62H3'CL, HLA DR RHEUMA-TOID FAC-TOR AU-TOAN-TI-BODY
126TP8K'CL, THY-ROID PER-OX-I-DASE  TPO
F5-1126'CL, ID-IO-TYP-IC AN-TI-BODY AGAINST HLA DR1 4 W14 W8 9 MAB AC1.59 COU-PLED WITH KEY-HOLE LIMPET HEMO-CYANIN
RN901v1.1, CD56
T2-150'CL, T3 EPI-TOPE  GLY 225  OF IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ
CLONE pMEK1LC'CL, HLA DR ANTI-GENS
E10'CL, MOUSE TYPE II COL-LA-GEN
RF7-1'CL, IG-G2A
126TO1K'CL, THY-ROID PER-OX-I-DASE  TPO
I08'CL, RH D
TT117'CL, TETANUS TOX-IN  TOX-OID AND A FRAG-MENT  LIGHT CHAIN  OF TETANUS TOX-IN
RF8-2'CL, IG-G2A
AD6'CL, ERY-THRO-CYTE RH D
S5P14'CL, RHEUMA-TOID FAC-TOR
9-5'CL, IG-G2A
GLO, HU-MAN GAM-MA G GLOB-U-LIN; WA ID-IO-TYPE; CRYO-GLOB-U-LIN WITH IGG AC-TIV-I-TY; B ID-IO-TYPE
T6-19'CL, T3 EPI-TOPE  GLY 225  OF IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ
RF-TS1'CL, RHEUMA-TOID FAC-TOR AU-TOAN-TI-BODY
D61, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA   ID-IO-TYPE
Z32VH3'CL, CD20
HEW''CL, AU-TOAN-TI-BODY
MICA 1'CL, GLU-TA-MATE DE-CAR-BOXY-LASE  MA-JOR ISLET CELL AU-TOANTI-GEN
EL-9'CL, FAC-TOR VI-II
QB1'CL, CHRO-MATIN
81C6'CL, TENASCIN
mAb410.7.F91'CL, POLYRE-AC-TIVE AU-TOAN-TI-BODY
1F3'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC  EPI-TOPE 4  KD = 1.2 X 10-EXP 8
m32Y/S, ID-IO-TYP-IC
F12'CL, DESMO-SOME AU-TOAN-TI-BODY
2E10'CL, SM HY-BRIDO-MA
12D11'CL, SM HY-BRIDO-MA
CLONE 1C8'CL, HU-MAN RED BLOOD CELL
E5'CL, MOUSE TYPE II COL-LA-GEN
18F7'CL, SM HY-BRIDO-MA
ITC88'CL, HU-MAN CY-TOMEGALO-VIRUS  CMV  MEM-BRANE GLY-CO-PRO-TEIN GP58 116  GB  AD2 EPI-TOPE  RESIDUES 67 TO 86 OF GP116
B01'CL, RH D
REGA-3G12'CL, NEU-TROPHIL GELATI-NASE B
GOT, CRYO-GLOB-U-LIN WITH IGG AC-TIV-I-TY; B ID-IO-TYPE
M2 332'CL, MOUSE TYPE II COL-LA-GEN
A09'CL, HU-MAN M BLOOD GROUP ANTI-GEN
KO3-256'CL, ID-IO-TYPE OF HLA DQ3 AN-TI-BODY
85.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
BMA 031-EUCIV2'CL, HU-MAN T CELL RE-CEP-TOR HU-MAN-IZED AN-TI-BODY
C3'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
Mad-2'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
L30'CL, AU-TOAN-TI-BODY
22.202.16'CL, BALB C ID-IO-TYP-IC MON-O-CLON-AL AN-TI-BODY HP ID22 HY-BRIDO-MA
126TP9K'CL, THY-ROID PER-OX-I-DASE  TPO
CB 239'CL, HU-MAN AND MOUSE TYPE II COL-LA-GEN C1 EPI-TOPE  RESIDUES 316 TO 333
ASWB1'CL, NU-CLE-O-LAR PAR-TI-CLES U3  U8
Sulf-3'CL, P AZOPHENYL-SUL-FONATE KEY-HOLE LYM-PET HEMO-CYANIN
Fog-3'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
CEM231.6.7'CL, HU-MAN CAR-CI-NOEM-BRY-ON-IC ANTI-GEN HY-BRIDO-MA
VH G69'CL, GLU-TATHI-ONE S TRANS-FERASE
126TO2K'CL, THY-ROID PER-OX-I-DASE  TPO
RF-MR5'CL, RHEUMA-TOID FAC-TOR
NANUC-2'CL, NEU-TROPHIL
PE22'CL, HU-MAN PROENKEPHALIN  A NEU-ROPEP-TIDE PRE-CUR-SOR  PEP-TIDE 175GS-D-NEEEVSKR185
S/SB5-72'CL, H4
6H2.B4'CL, RAT 62 CY-TOCHROME C
F1_1357'CL, FRAC-TION 1
HuHMFG1'CL, HU-MAN MUCIN
WRD1'CL, RHEUMA-TOID FAC-TOR
C7, MESOTHE-LIN
4A9.D6'CL, HORSE 47 CY-TOCHROME C
slkv7'CL, IGG POLY-CLON-AL RHEUMA-TOID FAC-TOR
F1_1260'CL, FRAC-TION 1
MICA 2'CL, GLU-TA-MATE DE-CAR-BOXY-LASE  MA-JOR ISLET CELL AU-TOANTI-GEN
H36-12'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ SEC-ONDARY AN-TI-BOD-IES  SB  HY-BRIDO-MA
VH i.'CL, GLU-TATHI-ONE S TRANS-FERASE
Anti-B4, CD19
GF4/1.1'CL, TETANUS TOX-OID
Ab26'CL, POLYRE-AC-TIVE AU-TOAN-TI-BODY
Id-F2'CL, ID FH 6  WHICH IS AN AN-TI-BODY AGAINST SIA-LYL SSEA 1
DB3'CL, PRO-GES-TER-ONE HY-BRIDO-MA
C10, LYSOZYME HY-BRIDO-MA
H37-311'CL, IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ HY-BRIDO-MA
kappa1'CL, HU-MAN THY-ROGLOB-U-LIN
Z86VH4'CL, CD20
K03'CL, RH D
S1P15'CL, RHEUMA-TOID FAC-TOR
12A1'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
M7-625'CL, ID-IO-TYP-IC AN-TI-BODY SPE-CIF-IC FOR CEA MAB MA208
CC83'CL, TU-MOR AS-SO-CI-AT-ED GLY-CO-PRO-TEIN 72  TAG 72
417.F29'CL, MONORE-AC-TIVE
FS-8'CL, COLD AG-GLU-TININ
F5-1419'CL, ID-IO-TYP-IC AN-TI-BODY AGAINST HLA DR1 4 W14 W8 9 MAB AC1.59 COU-PLED WITH KEY-HOLE LIMPET HEMO-CYANIN
E4-12'CL, CON A
R1C8K'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GA1
clone 2'CL, F AB  2 AU-TOAN-TI-BODY
4C11'CL, TEPC15 ID-IO-TYPE AN-TI-BODY HY-BRIDO-MA
Sulf-4'CL, P AZOPHENYL-SUL-FONATE KEY-HOLE LYM-PET HEMO-CYANIN
hsiglvk643'CL, RAB-BIT IGG
RF-ET13'CL, RHEUMA-TOID FAC-TOR
MP1'CL, HLA CLASS II  DQB1*0201
VH ii.'CL, GLU-TATHI-ONE S TRANS-FERASE
PR1-3'CL, NU-CLE-O-SOME
1-42'CL, SM HY-BRIDO-MA
D01'CL, RH D
SM2K'CL, SM
AD10/13'CL, ERY-THRO-CYTE RH D
PA1'CL, CHRO-MATIN
2B9L'CL, MUR-INE SERUM AL-BU-MIN
IgG+ CL'CL, B TYPE CHRON-IC LYM-PHO-CYT-IC LEUKEMIA  B CLL
TW4.20'CL, HU-MAN TRANS-FER-RIN  KA = 1.70 X 10-EX-P9
MAL'CL, POLYRE-AC-TIVE
JU17'CL, ID-IO-TYP-IC AN-TI-BODY
BBLC310.2'CL, BAC-TE-RI-AL LEV-AN
28.3, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
P61B27'CL, RE-HEUMA-TOID FAC-TOR
H130-5'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
I16'CL, RH D
H35-D1'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ SEC-ONDARY AN-TI-BOD-IES  SB  HY-BRIDO-MA
PE16'CL, HU-MAN PROENKEPHALIN  A NEU-ROPEP-TIDE PRE-CUR-SOR  PEP-TIDE 155DL-LKEL-L161
Ham-B'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
8G3'CL, SM HY-BRIDO-MA
B/SB5-39'CL, H2A H2B
T6-626'CL, T3 EPI-TOPE  GLY 225  OF IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ
RF-IP13'CL, RHEUMA-TOID FAC-TOR
clone 28'CL, TIM-O-THY GRASS POLLEN MA-JOR AL-LER-GEN PHI P 5
CLONE 13AD'CL, LEUC-INE ZIP-PER
C15'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
3E5'CL, MOUSE CY-TOCHROME C AROUND RESIDUE 62
6A4'CL, PSEU-DOMONAS AERUG-I-NOSA OUT-ER MEM-BRANE PRO-TEIN I
RF2-11'CL, IG-G2A
2INH2'CL, HU-MAN IN-SULIN
Y12'CL, SM HY-BRIDO-MA
3B12-1'CL, HELA NU-CLE-AR EX-TRACT
M-T310'CL, HU-MAN CD4
T10-649'CL, HLA A2 28 MAB CR11 351 COU-PLED TO KEY-HOLE LIMPET HEMO-CYANIN
E4-17'CL, CON A
BrM11'CL, E. COLI  BROME-LAIN TREAT-ED MOUSE RBC HY-BRIDO-MA
kappa2'CL, HU-MAN THY-ROGLOB-U-LIN
3F6'CL, NU-CLE-O-SOME  TO-TAL HI-S-T-ONE  H2A H2B DIMER
2INH7'CL, HU-MAN IN-SULIN
74.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
M03'CL, RH D
I11'CL, RH D
3707 E9'CL, SHIGEL-LA DYSEN-TE-RI-AE TYPE I
MICA 3'CL, GLU-TA-MATE DE-CAR-BOXY-LASE  MA-JOR ISLET CELL AU-TOANTI-GEN
2B6'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
BLI'CL, MYELIN AS-SO-CI-AT-ED GLY-CO-PRO-TEIN AND SUL-FAT-ED GLU-CURON-IC PARA-GLO-BO-SIDE
VH iii.'CL, GLU-TATHI-ONE S TRANS-FERASE
HSCFV198'CL, ACHR
DPD'CL, GLU-TAM-IC ACID DE-CAR-BOXY-LASE 65
LN2 189'CL, MOUSE TYPE II COL-LA-GEN
R6B8K'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GA1
AC18'CL, HU-MAN CY-TOMEGALO-VIRUS  CMV  MEM-BRANE GLY-CO-PRO-TEIN GP58 116  GB  AD2 EPI-TOPE  RESIDUES 67 TO 86 OF GP116
E29, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA
126TO15K'CL, THY-ROID PER-OX-I-DASE  TPO
3A5-1'CL, METATOPE OF 4 4 20
mAb3G-10'CL, HU-MAN IL2 RE-CEP-TOR TAC PRO-TEIN
R18-9'CL, ID-IO-TYPE OF HLA DQ3 AN-TI-BODY
62'CL, THY-ROGLOB-U-LIN AU-TOAN-TI-BODY HY-BRIDO-MA
Brad-3'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
scFv-KJ16 wild-type'CL, T CELL RE-CEP-TOR  V BE-TA8 RE-GION
VH HER2'CL, LAMIN B AU-TOAN-TI-BODY
s6H12'CL, CAR-DI-OLIPIN AU-TOAN-TI-BODY
LB8'CL, PAS-TEUREL-LA PNEU-MOTROP-I-CA HY-BRIDO-MA
SA-4B'CL, TITIN AU-TOAN-TI-BODY
MF8 (VH4.22-JH4)'CL, RHEUMA-TOID FAC-TOR
RF3-5A'CL, IG-G1
SCFV198'CL, ACHR
B/SB5-3'CL, H4
Meso 4, MESOTHE-LIN POS-I-TIVE CELLS  BUT NOT RE-COM-BI-NANT MESOTHE-LIN
Sulf-5'CL, P AZOPHENYL-SUL-FONATE KEY-HOLE LYM-PET HEMO-CYANIN
GB4v1.0, CD19
7G7'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
JSJ-1, POLYAM-INE  CROSS RE-ACTS WITH PU-TRESC-INE AND SPER-MINE
H151-31D10'CL, CA CB SITE OF IN-FLUEN-ZA VIRUS A PR 8 34 HEMAG-GLU-TININ  PR8 HA
AD21'CL, ERY-THRO-CYTE RH D
8.18-C5'CL, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
H130-6'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
23'CL, IN-SULIN
F4'CL, MOUSE TYPE II COL-LA-GEN
Fab-7, HU-MAN PRO-TEIN C
F01'CL, RH D
AT13/5'CL, CD38  A SUR-FACE ANTI-GEN ON MYELO-MA CELLS
2D10'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
A1'CL, AB3  SEE NOTES
2INL3'CL, HU-MAN IN-SULIN
MICA 4'CL, GLU-TA-MATE DE-CAR-BOXY-LASE  MA-JOR ISLET CELL AU-TOANTI-GEN
L71'CL, HU-MAN CD4
304'CL, IN-SULIN
CG-2'CL, ERY-THRO-CYTE
S5P3'CL, RHEUMA-TOID FAC-TOR
L2H7'CL, CAR-DI-OLIPIN AU-TOAN-TI-BODY
4A6'CL, METATOPE OF 4 4 20
2C8'CL, HU-MAN IN-TER-LEUKIN 2 RE-CEP-TOR AL-PHA SUB-UNIT  TAC PRO-TEIN
m95-99, ID-IO-TYP-IC
126TP13K'CL, THY-ROID PER-OX-I-DASE  TPO
CP3 23-24'CL, BROME-LAIN TREAT-ED MOUSE RED BLOOD CELL HY-BRIDO-MA
3T74, TYPE III PNEU-MO-COC-CAL POLY-SAC-CHA-RIDE
G10, LYSOZYME HY-BRIDO-MA
82B6'CL, AU-TOAN-TI-BODY TO THY-ROGLOB-U-LIN
kappa3'CL, HU-MAN THY-ROGLOB-U-LIN
D14'CL, RH D
bkv16'CL, IGG POLY-CLON-AL RHEUMA-TOID FAC-TOR
P13'CL, PRO-THROM-BIN  KD = 1.4 X 10-EXP 6
2C5-3'CL, 88 KDA SPLIC-ING FAC-TOR 53 4
234'CL, P601E
CC49'CL, TU-MOR AS-SO-CI-AT-ED GLY-CO-PRO-TEIN 72  TAG 72
CBL166.10.28'CL, BAC-TE-RI-AL LEV-AN
NM3E2 scFv, CD16
H01'CL, RH D
O03'CL, RH D
HuVHNIKNA'CL, AL-PHA TOX-IN OF CLOSTRID-I-UM PER-FRIN-GENS  HIGH AFFIN-I-TY
E73, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA
mAb 123'CL, IN-SULIN HY-BRIDO-MA
3B10'CL, NU-CLE-O-SOME  TO-TAL HI-S-T-ONE  H2A H2B DIMER
N901H/PLO123, CD56
H152-42B11'CL, CA CB SITE OF IN-FLUEN-ZA VIRUS A PR 8 34 HEMAG-GLU-TININ  PR8 HA
CEA 66-E3'CL, CAR-CI-NOEM-BRY-ON-IC ANTI-GEN
G3D10K'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GM1  GA1  GAL-GALNAC BSA  NL-C4  3 FL BSA
2INH10'CL, HU-MAN IN-SULIN
1-6'CL, IG-G2A
7B6'CL, SM
E4-9'CL, CON A
TEL14'CL, TURKEY EGG WHITE LYSOZYME
2INL8'CL, HU-MAN IN-SULIN
Sulf-6'CL, P AZOPHENYL-SUL-FONATE KEY-HOLE LYM-PET HEMO-CYANIN
H2-4C2'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
3G8'CL, FE-CAL BAC-TE-RIA
2H1''CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
JV6'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
A3, DI-HY-DROFLAVONOL 4 RE-DUC-TASE FROM PETU-NIA HY-BRI-DA
A5'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
81B1'CL, AU-TOAN-TI-BODY TO THY-ROGLOB-U-LIN
5H4'CL, EAR-LY NU-CLE-O-SOME AU-TOAN-TI-BODY  KD = 9.8X10-EXP 8
H35-C7'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
28B4.2'CL, CAT-ALYT-IC AN-TI-BODY
9H12.2'CL, HI-S-T-ONE
LES-B'CL, RHEUMA-TOID FAC-TOR
LG2-2'CL, BOV-INE THY-MUS HI-S-T-ONES  H2B RES. 1 13
56R-7'CL, 3M 1
Z17VH3'CL, CD20
BLY3'CL, CD19
2097'CL, BAC-TE-RI-AL LEV-AN
115'CL, HET-ERO-HY-BRIDO-MA AN-TI-BODY TO LYM-PHOMA CELLS POS-SESS-ING ID-IOTOPE RE-ACT-ING WITH ID-IO-TYPE 7D11 AF-TER TREAT-MENT WITH 7D11.
kappa4'CL, HU-MAN THY-ROGLOB-U-LIN
22.111.1'CL, BALB C ID-IO-TYP-IC MON-O-CLON-AL AN-TI-BODY HP ID22 HY-BRIDO-MA
MICA 5'CL, GLU-TA-MATE DE-CAR-BOXY-LASE  MA-JOR ISLET CELL AU-TOANTI-GEN
COL'CL, POLYRE-AC-TIVE
H220-11'CL, CA CB SITE OF IN-FLUEN-ZA VIRUS A PR 8 34 HEMAG-GLU-TININ  PR8 HA
FS-5'CL, COLD AG-GLU-TININ
2INH11'CL, HU-MAN IN-SULIN
1A1'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
D3'CL, HU-MAN IN-TER-FER-ON GAM-MA RE-CEP-TOR
E37, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA
J06'CL, RH D
R1C8H'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GAL-GALNAC BSA  3 FL BSA
mAb410.30F305'CL, POLYRE-AC-TIVE AU-TOAN-TI-BODY
H158-89H4'CL, IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ HY-BRIDO-MA
V86'CL, MELANOMA
S8P10'CL, RHEUMA-TOID FAC-TOR
Dob1'CL, STREP-TO-COC-CUS PNEU-MO-NI-AE 6B
REI-based resh. CAMPATH-9, HU-MAN CD4
HP25'CL, PUB-LIC ID-IO-TYPE HY-BRIDO-MA OF THE GAT SYS-TEM
D1.3, LYSOZYME HY-BRIDO-MA
F6, MESOTHE-LIN
83.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
F1_1485'CL, FRAC-TION 1
gammaR99'CL, HU-MAN IN-TER-FER-ON GAM-MA RE-CEP-TOR
CD4-74'CL, HU-MAN RE-COM-BI-NANT CD4
J01'CL, RH D
N901H, CD56
7A9, E SE-LECTIN  AN EN-DOTHE-LIAL LEUKO-CYTE AD-HE-SION MOLECULE 1
PE13'CL, HU-MAN PROENKEPHALIN  A NEU-ROPEP-TIDE PRE-CUR-SOR  PEP-TIDE 175GS-D-NEEEVSKR185
mAb63'CL, POLYRE-AC-TIVE IGG FC FRAG-MENT RHEUMA-TOID FAC-TOR
SCH94.03'CL, AU-TOAN-TI-BODY RE-AC-TIVE WITH SPEC-TRIN   4 HYR-DOXY 3 NI-TRO-PHENYL ACETYL  AND FLU-O-RES-CEIN  WHICH  PRO-MOTES CEN-TRAL NER-VOUS SYS-TEM RE-MYELI-NA-TION
126FH'CL, THY-ROID PER-OX-I-DASE  TPO
316'CL, P601E
126TP1H'CL, THY-ROID PER-OX-I-DASE  TPO
Sulf-7'CL, P AZOPHENYL-SUL-FONATE KEY-HOLE LYM-PET HEMO-CYANIN
C04'CL, RH D
Lym-1'CL, AN-TI-BODY USED IN CAN-CER THER-A-PY
C1'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
RF-7'CL, IG-G1 RHEUMA-TOID FAC-TOR
NANUC-1'CL, NEU-TROPHIL
L7'CL, AU-TOAN-TI-BODY
cDNA4-Hul'CL, IGG  RHEUMA-TOID FAC-TOR
126TO6K'CL, THY-ROID PER-OX-I-DASE  TPO
S1P9'CL, RHEUMA-TOID FAC-TOR
F1_1171'CL, FRAC-TION 1
18.1'CL, BAC-TE-RI-AL LEV-AN
LN2 15'CL, MOUSE TYPE II COL-LA-GEN
kappa5'CL, HU-MAN THY-ROGLOB-U-LIN
Ab17'CL, POLYRE-AC-TIVE AU-TOAN-TI-BODY
F5-2'CL, ACTIN  MYOSIN  TUBU-LIN  DS-D-NA  SS-D-NA AU-TOAN-TI-BODY  BIND-ING CON-TANTS RANGE BE-TWEEN 10-EX-P6 TO 10-EX-P8
2INH12'CL, HU-MAN IN-SULIN
AC37'CL, HU-MAN CY-TOMEGALO-VIRUS  CMV  MEM-BRANE GLY-CO-PRO-TEIN GP58 116  GB  AD2 EPI-TOPE  RESIDUES 67 TO 86 OF GP116
AC15'CL, HU-MAN CY-TOMEGALO-VIRUS  CMV  MEM-BRANE GLY-CO-PRO-TEIN GP58 116  GB  AD2 EPI-TOPE  RESIDUES 67 TO 86 OF GP116
hu PR1A3, CELL BOUND CAR-CI-NOEM-BRY-ON-IC ANTI-GEN
FIF, I
MICA 6'CL, GLU-TA-MATE DE-CAR-BOXY-LASE  MA-JOR ISLET CELL AU-TOANTI-GEN
CP8 B3-D3'CL, BROMELIN-IZED MOUSE RED BLOOD CELL  BRM-R-BC  HY-BRIDO-MA
L47'CL, THE AU-THORS ES-TI-MAT-ED THAT THERE ARE ABOUT 0.2 0.5% OF PE-RIPH-ER-AL BLOOD B LYM-PHO-CYTES WHICH ARE KAP-PA + AND LAMB-DA +.
C11'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
WG1'CL, PRO-TEINASE 3
87.92.6'CL, 9B.G5 AN-TI-BODY HY-BRIDO-MA
126HK'CL, THY-ROID PER-OX-I-DASE  TPO
FS-2'CL, ID-IO-TYP-IC 9G4
B/SB5-65'CL, H2A H2B
131TP15H'CL, THY-ROID PER-OX-I-DASE  TPO
'CL, MELANOMA
RF34, IGG MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
124'CL, P601E
417.F28'CL, MONORE-AC-TIVE
Vl HER1'CL, LAMIN B AU-TOAN-TI-BODY
S4P11'CL, RHEUMA-TOID FAC-TOR
LES, RHEUMA-TOID FAC-TOR
CLONE 1B4'CL, HU-MAN RED BLOOD CELL
kappa6'CL, HU-MAN THY-ROGLOB-U-LIN
AH80-5, TYPE III PNEU-MO-COC-CAL POLY-SAC-CHA-RIDE
752'CL, P601E
37-63'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ
L01'CL, RH D
34-2B'CL, MOUSE RED BLOOD CELL AU-TOAN-TI-BOD-IES
H50'CL, LAMININ
LS4'CL, PR2 RBC AU-TOAN-TI-BODY
H61-15'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
ARM'CL, MYELIN AS-SO-CI-AT-ED GLY-CO-PRO-TEIN
RF-SJ4'CL, MONORE-AC-TIVE RHEUMA-TOID FAC-TOR
L2 12B'CL, EPI-DER-MAL GROWTH FAC-TOR RE-CEP-TOR
VS2'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
RF-ET12'CL, RHEUMA-TOID FAC-TOR
RF-IP4'CL, RHEUMA-TOID FAC-TOR
82B6b'CL, AU-TOAN-TI-BODY TO THY-ROGLOB-U-LIN
MOPC-467, FLAG-ELLIN
7C5'CL, SM HY-BRIDO-MA
